id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
"novedad-pack-detergente-suavizante-dispensador-detergencia","PACK DETERGENTE + SUAVIZANTE + DISPENSADOR DETERGENCIA","Nuevos aromas disponibles • Incluye 3 dispensadores premium aptos para uso alimentario 
 El pack más completo y versátil de Laboncler llega renovado, con nuevos aromas tanto en el detergente Gel Activo como en el suavizante , y acompañado por un set de 3 dispensadores premium aptos para uso alimentario . Pensado para quienes quieren eficacia real, un espacio de lavandería más ordenado y perfumes irresistibles en cada lavado.
 ✨ ¿Qué incluye este pack? 
 🧴 1. Detergente Gel Activo – Nuevos aromas disponibles 
 Nuestro detergente exclusivo, con fórmula biodegradable y rendimiento superior, ahora con variedad ampliada de fragancias para que elijas la que más encaja contigo.
 Aromas disponibles del Gel Activo: 
 🥥 Jabón de Coco (clásico fresco y limpio)
 🌿 Aroma Tradicional GEL ACTIVO (el favorito de siempre, vuelve mejorado)
 Beneficios del Gel Activo: 
 Limpieza profunda incluso en manchas difíciles
 Respeta tejidos y colores
 Perfume más duradero que un detergente convencional
 Basado en la eficacia real de Eco-Jin
 🌺 2. Suavizante Laboncler – Nuevas fragancias premium 
 Una fórmula suave, con microcápsulas de larga duración y perfumes únicos creados en exclusiva.
 Aromas disponibles: 
 🥥 Coco Damasco (l nuevo aroma estrella: dulce, cálido y envolvente)
 🌸 Blume Poison (floral–intenso, elegante y memorable)
 Beneficios del suavizante: 
 Suavidad profunda que cuida cada fibra
 Olor que permanece en lavado, armario y uso diario
 Fragancias premium creadas por nuestro laboratorio
 🫙 3. Set de 3 Dispensadores Premium (1.7 L – 2.5 L – 3 L) 
 Los nuevos envases rígidos de Laboncler no solo mejoran tu organización: son aptos para uso alimentario , lo que demuestra su alta calidad y seguridad.
 Características: 
 Tapón medidor incluido
 Plástico grueso, resistente y reutilizable
 Apto para detergente, suavizante y también para alimentos
 Medidas visibles para dosificar fácilmente
 Diseño limpio y elegante para un espacio más profesional
 🌟 Por qué este pack es único 
 ✔ Nuevos aromas tanto en detergente como en suavizante ✔ Productos biodegradables, fabricados por nosotros y de calidad superior ✔ Dispensadores seguros y aptos para uso alimentario ✔ Más limpio, más ordenado y con mayor confort en cada lavado ✔ Olores que destacan, duran y diferencian tu colada de cualquier otra

Opciones disponibles: DETERGENTE JABÓN DE COCO / SUAVIZANTE COCO DAMASCO · DETERGENTE JABÓN DE COCO / SUAVIZANTE BLUME POISON · DETERGENTE JABÓN DE COCO / DETERGENTE JABÓN DE COCO · DETERGENTE JABÓN DE COCO / DETERGENTE GEL ACTIVO · DETERGENTE GEL ACTIVO / SUAVIZANTE COCO DAMASCO · DETERGENTE GEL ACTIVO / SUAVIZANTE BLUME POISON · DETERGENTE GEL ACTIVO / DETERGENTE JABÓN DE COCO · DETERGENTE GEL ACTIVO / DETERGENTE GEL ACTIVO · SUAVIZANTE COCO DAMASCO / SUAVIZANTE COCO DAMASCO · SUAVIZANTE COCO DAMASCO / SUAVIZANTE BLUME POISON · SUAVIZANTE COCO DAMASCO / DETERGENTE JABÓN DE COCO · SUAVIZANTE COCO DAMASCO / DETERGENTE GEL ACTIVO · SUAVIZANTE BLUME POISON / SUAVIZANTE COCO DAMASCO · SUAVIZANTE BLUME POISON / SUAVIZANTE BLUME POISON · SUAVIZANTE BLUME POISON / DETERGENTE JABÓN DE COCO · SUAVIZANTE BLUME POISON / DETERGENTE GEL ACTIVO
Indícanos la opción que quieres al hacer el pedido.","in stock","new","54.89 EUR","","https://aura-prestige.sumupstore.com/product/pack-detergente-suavizante-dispensador-detergencia","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/pack_suavizante_det_deter.jpg","Laboncler","Packs"
"novedad-suavizante-coco-damasco-coco-vainilla","SUAVIZANTE COCO DAMASCO | COCO & VAINILLA","Suavidad extrema y un perfume cálido que dura días 
 El Suavizante Coco Damasco de Laboncler es mucho más que un suavizante: es una experiencia sensorial diseñada para dejar tu ropa suave, esponjosa y con un aroma duradero a coco y vainilla que se mantiene desde la lavadora hasta el armario.
 Su fórmula con microcápsulas perfumadas libera fragancia poco a poco, logrando que cada uso, cada movimiento y cada prenda desprendan un olor cálido, dulce y envolvente.
 Ideal para quienes buscan suavidad real y un perfume inconfundible.
 ⭐ Beneficios del Suavizante Coco Damasco 
 ✔ Aroma intenso a coco y vainilla Una combinación cálida, cremosa y envolvente que conquista desde el primer uso.
 ✔ Microcápsulas de larga duración El olor se fija en las fibras y se activa al mover, doblar o vestir las prendas.
 ✔ Sensación de suavidad profunda La ropa se siente más ligera, esponjosa y agradable al tacto.
 ✔ Apto para todo tipo de tejidos Desde ropa diaria hasta prendas delicadas.
 ✔ Perfume perceptible en: 
 El lavado
 El secado
 El armario
 Y durante el uso
 ✔ Fabricación exclusiva Un aroma único que no encontrarás en otros suavizantes del mercado.
 💛 Perfecto para ti si… 
 Te encantan los perfumes dulces, cálidos y tropicales.
 Buscas un suavizante que realmente deje olor en la ropa.
 Quieres suavidad y cuidado sin renunciar a un aroma duradero.
 Prefieres productos elaborados con mimo y fórmula propia.
 🌴 El aroma que convierte cada colada en un momento especial. 
 Coco, vainilla y suavidad… todo en un solo suavizante.","in stock","new","16.46 EUR","","https://aura-prestige.sumupstore.com/product/suavizante-coco-damasco-coco-vainilla","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/COCODAMASCO.jpg","Laboncler","Hogar"
"pano-de-cocina-100-algodon-egipcio-peinado","PAÑO DE COCINA 100% ALGODÓN EGIPCIO PEINADO","Paño de Cocina Laboncler · Algodón Egipcio
 Un básico de cocina que marca la diferencia. Este paño de cocina Laboncler está fabricado en 100% algodón egipcio peinado , reconocido por su calidad superior, suavidad y resistencia .
 Diseñado para un uso diario intensivo, seca sin dejar pelusas , es fácil de limpiar y mantiene su rendimiento lavado tras lavado. Su tamaño 55 × 60 cm lo hace práctico, cómodo y muy versátil.
 Un paño ultradurable, suave y altamente absorbente , pensado para quienes cuidan cada detalle en su cocina.
 Características principales: 
 100% algodón egipcio peinado
 Calidad extraordinaria
 Secado sin pelusas
 Fácil limpieza
 Ultradurable, suave y absorbente
 Tamaño: 55 × 60 cm","in stock","new","4.95 EUR","","https://aura-prestige.sumupstore.com/product/pano-de-cocina-100-algodon-egipcio-peinado","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/pano_cocina_egipcio.jpg","Laboncler","Hogar"
"pack-completo-rubina-beauty","PACK COMPLETO RUBINA BEAUTY","PACK COMPLETO RUBINA BEAUTY – Complementos alimenticios 
 Rutina diaria de bienestar en un solo pack 
 El Pack Completo Rubina Beauty reúne tres complementos alimenticios formulados con ingredientes de origen natural, pensados para integrarse de forma conjunta en una rutina diaria de bienestar y estilo de vida equilibrado .
 Una combinación diseñada para quienes buscan una propuesta más completa, organizada y constante, dentro de hábitos saludables y conscientes.
 🎯  ¿Qué incluye este pack? 
 ✨ Boost Impact 
 Complemento alimenticio formulado para acompañar el metabolismo energético normal y aportar vitalidad en el día a día. Pensado para personas con un ritmo de vida activo que buscan mantener una rutina constante.
 ✨  Body Wipe 
 Complemento alimenticio con ingredientes de origen natural, diseñado para integrarse en rutinas enfocadas al bienestar corporal general y a la sensación de confort diario.
 ✨  Dágreser Reborn 
 Complemento alimenticio formulado para acompañar hábitos alimenticios organizados y una alimentación equilibrada dentro de un estilo de vida consciente.
 🌿  Una rutina conjunta 
 Este pack está pensado para acompañar de forma complementaria:
 Hábitos diarios equilibrados
 Rutinas constantes de cuidado personal
 Un estilo de vida activo y consciente
 Siempre como complemento , nunca como sustituto de una alimentación variada y equilibrada ni de hábitos saludables.
 📦  Formato del pack 
 Boost Impact – 90 cápsulas vegetales
 Body Wipe – 100 cápsulas vegetales
 Dágreser Reborn – 60 cápsulas vegetales
 💎  Rubina Beauty 
 Rubina Beauty es la marca de cosmética y suplementación de Laboncler, creada para ofrecer fórmulas de alta calidad que acompañan el bienestar diario desde un enfoque responsable y consciente.
 APTO PARA VEGETARIANOS. VEGANOS, CELIACOS Y DIABÉTICOS. NO CONTIENE ALÉRGENOS. 
 INGREDIENTES BOOST IMPACT 
 INGREDIENTES BODYWIPE 
 INGREDIENTES DÁGRESER REBORN","in stock","new","99.00 EUR","","https://aura-prestige.sumupstore.com/productos","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/pack_completo.jpg","Laboncler","Packs"
"dagreser-reborn-complemento-alimenticio","DÁGRESER REBORN - EQUILIBRIO NUTRICIONAL NATURAL","Complemento alimenticio para el equilibrio nutricional 
 Dágreser Reborn de Rubina Beauty, es un complemento alimenticio formulado con ingredientes de origen natural, pensado para integrarse en una rutina diaria de alimentación consciente y estilo de vida equilibrado.
 Su fórmula ha sido desarrollada para acompañar hábitos alimenticios organizados, especialmente en contextos donde la dieta incluye diferentes tipos de nutrientes.
 🌿  ¿Qué aporta Dágreser Reborn? 
 Acompaña una alimentación equilibrada dentro de un estilo de vida saludable
 Apoya la organización de la rutina alimentaria diaria 
 Pensado como complemento en dietas estructuradas
 Ideal para personas que buscan mantener hábitos constantes
 Formulado para un uso diario continuado
 🧬  Ingrediente destacado 
 Faseolamina tipo II , proteína de origen vegetal procedente del extracto de judía blanca, incluida en la fórmula como ingrediente funcional dentro del complemento alimenticio.
 📦  Formato y modo de empleo 
 60 cápsulas vegetales 
 Producto natural de alta calidad
 Suministro aproximado para 60 días 
 Consumo recomendado: 
 1 cápsula antes del almuerzo 
 En caso de realizar una segunda toma diaria, seguir las indicaciones habituales del producto
 Se recomienda un uso diario continuado como complemento de una alimentación variada y equilibrada.
 APTO PARA VEGETARIANOS. VEGANOS, CELIACOS Y DIABÉTICOS. NO CONTIENE ALÉRGENOS.","in stock","new","36.00 EUR","","https://aura-prestige.sumupstore.com/productos","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/dagreser_reborn.jpg","Laboncler","Otros"
"body-wipe-complemento-alimenticio","BODY WIPE - COMPLEMENTO ALIMENTICIO NATURAL","Complemento alimenticio para el bienestar corporal 
 Body Wipe es un complemento alimenticio formulado con ingredientes de origen natural, pensado para integrarse en una rutina diaria orientada al bienestar general y al equilibrio corporal.
 Su fórmula combina extractos vegetales y micronutrientes seleccionados para acompañar el funcionamiento normal del organismo y favorecer una sensación de ligereza en el día a día.
 🌿  ¿Qué aporta Body Wipe? 
 Contribuye al equilibrio corporal general 
 Apoya el bienestar diario dentro de un estilo de vida activo
 Favorece una sensación de ligereza y confort 
 Ideal como complemento en rutinas enfocadas al cuidado personal
 Pensado para un uso continuado dentro de hábitos saludables
 💧  Uso dentro de una rutina equilibrada 
 Body Wipe está diseñado para acompañar una rutina diaria que incluya una alimentación equilibrada, hidratación adecuada y hábitos saludables.
 Se recomienda mantener una correcta ingesta de agua durante el día.
 🧬  Ingredientes clave 
 Formulado con ingredientes de origen natural cuidadosamente seleccionados:
 Alga Kelp
 Lecitina de Soja
 Vinagre de Manzana
 Vitamina B6
 Una combinación desarrollada con un enfoque en la calidad y el uso diario del producto.
 📦  Formato y modo de empleo 
 100 cápsulas vegetales 
 Alta calidad y formulación cuidada
 Recomendación de consumo: 2 cápsulas en cada comida principal , según indicación
 Uso diario continuado
 💎  Rubina Beauty 
 Rubina Beauty es la marca de cosmética y suplementación de Laboncler, creada para ofrecer fórmulas de alta calidad que acompañan un estilo de vida equilibrado y consciente.
 APTO PARA VEGETARIANOS. VEGANOS, CELIACOS Y DIABÉTICOS. NO CONTIENE ALÉRGENOS.","in stock","new","36.00 EUR","","https://aura-prestige.sumupstore.com/productos","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/bodywipe.jpg","Laboncler","Otros"
"bolsa-de-plastico-laboncler-tamano-40x50-cm-copia","BOLSA DE PLÁSTICO LABONCLER | Tamaño 30x40 cm","Una bolsa pensada para acompañar la experiencia Laboncler hasta el último detalle. Resistente, amplia y con una imagen cuidada, es la opción ideal para la entrega de pedidos grandes, packs completos y productos de mayor volumen.
 Fabricada con un 75 % de plástico reciclado , combina funcionalidad, presencia de marca y un compromiso real con un uso más responsable de los materiales.
 Detalles:
 Tamaño: 3 0 × 40 cm 
 75 % de plástico reciclado 
 Asa reforzada para mayor resistencia
 Capacidad adecuada para garrafas y packs
 Imagen corporativa Laboncler / Eco-Jin
 Pensada para uso profesional en punto de venta","in stock","new","0.44 EUR","","https://aura-prestige.sumupstore.com/product/bolsa-de-plastico-laboncler-tamano-30x40-cm","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/bolsa40x50.jpg","Laboncler","Hogar"
"bolsa-de-plastico-laboncler-tamano-40x50-cm","BOLSA DE PLÁSTICO LABONCLER | Tamaño 40x50 cm","Una bolsa pensada para acompañar la experiencia Laboncler hasta el último detalle. Resistente, amplia y con una imagen cuidada, es la opción ideal para la entrega de pedidos grandes, packs completos y productos de mayor volumen.
 Fabricada con un 75 % de plástico reciclado , combina funcionalidad, presencia de marca y un compromiso real con un uso más responsable de los materiales.
 Detalles:
 Tamaño: 40 × 50 cm 
 75 % de plástico reciclado 
 Asa reforzada para mayor resistencia
 Capacidad adecuada para garrafas y packs
 Imagen corporativa Laboncler / Eco-Jin
 Pensada para uso profesional en punto de venta","in stock","new","0.61 EUR","","https://aura-prestige.sumupstore.com/product/bolsa-de-plastico-laboncler-tamano-40x50-cm","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/bolsa40x50.jpg","Laboncler","Hogar"
"oferta-navidad-eco-jin-oleo-a-elegir","eco-Jin ÓLEO A ELEGIR","eco-Jin ÓLEO A ELEGIR

Opciones disponibles: Maderas Claras · Maderas Oscuras
Indícanos la opción que quieres al hacer el pedido.","in stock","new","17.55 EUR","","https://aura-prestige.sumupstore.com/product/eco-jin-oleo-a-elegir","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/eco-jin-oleo-claro.jpg","Laboncler","Hogar"
"escobilla-de-bano-con-dispensador-incluido","**NUEVA** ESCOBILLA DE BAÑO CON DISPENSADOR INCLUIDO","🚀  LA ESCOBILLA VIRAL DE TIKTOK — AHORA EN LABONCLER 
 La escobilla más comentada, probada y recomendada en redes sociales ya está disponible en Laboncler… y viene con TODO.
 Una escobilla moderna, higiénica y práctica, diseñada para que tu baño luzca siempre impecable.
 ⭐ CARACTERÍSTICAS DESTACADAS 
 🧴 Dispensador integrado 
 Rellénalo con Poseidón o con cualquier producto de limpieza líquido que prefieras. Pulsa, limpia y listo.
 🦠 Silicona natural antibacteriana 
 Más higiénica, más resistente y mucho más fácil de lavar que las escobillas tradicionales.
 🪨 Base con piedra absorbente antiolores 
 Absorbe humedad, neutraliza malos olores y mantiene la zona siempre fresca.
 🌀 Diseño flexible y sin salpicaduras 
 Llega a zonas difíciles, se adapta a la forma del inodoro y evita salpicaduras.
 🔧 Duradera y práctica 
 Materiales de alta calidad y diseño estable para acompañarte mucho tiempo.","in stock","new","12.00 EUR","","https://aura-prestige.sumupstore.com/product/nueva-escobilla-de-bano-con-dispensador-incluido","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/ESCOBILLADEBANO.jpg","Laboncler","Hogar"
"perfume-hombre-540","Perfume hombre 540","Perfume hombre de equivalencia.
 Notas de Salida: Limón .
 Notas de Corazón: Café.
 Notas de Fondo: Pachulí.

Opciones disponibles: 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-hombre-540","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-hombre-24_81bac96e-3b96-4148-a53a-a4ab5a12b5de.jpg","Laboncler","Perfumes · Hombre"
"perfume-unisex-945","Perfume Unisex 945","⭐ NUEVA REFERENCIA⭐ 
 Perfume UNISEX de equivalencia.
 Notas de Salida: Pistacho, Helado, Bergamota, Avellana, Ron y Cardamomo.
 Notas de Corazón: Lirio de los Valles, Pera, Jazmín, Peonia, Geranio, Frambuesa y Melocotón Blanco.
 Notas de Fondo: Crema Batida, Malvavisco ( Bombón), Algodón de Azúcar , Haba Tonka, Loukhoum, Sándalo, Cacao y Cedro.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-unisex-945","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_efcce378-2620-4cf9-833c-6347a93fe037.jpg","Laboncler","Perfumes · Hombre"
"perfume-unisex-923","Perfume Unisex 923","⭐ NUEVA REFERENCIA⭐ 
 Perfume UNISEX de equivalencia.
 Notas de Salida: Toronja (Pomelo), Bergamota, Pimienta Rosa, Grosellas Negras, Piña, Nuez Moscada y Clavos de olor.
 Notas de Corazón: Jenjibre, Cidra, Canela, Cardamomo y Rosa.
 Notas de Fondo: Pachulí, Vetiver, Musgo de Roble, Ambroxan, Almizcle, Sándalo, Haba Tonka y Evernil

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-unisex-923","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_efcce378-2620-4cf9-833c-6347a93fe037.jpg","Laboncler","Perfumes · Hombre"
"perfume-mujer-281","Perfume Mujer 281","⭐ NUEVA REFERENCIA⭐ 
 Perfume de equivalencia de mujer.
 Notas de Salida: Grosellas Negras, Pimienta Rosa y Bergamota.
 Notas de Corazón: Jazmín ,Jamín Sambac y Té de Jazmín
 Notas de Fondo: Vainilla Bourbon, Cachemira y Madera de Gaiac","out of stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-281","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_f3fea3af-f925-46d3-82c2-64d710b35c36.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-202","Perfume Mujer 202","⭐ NUEVA REFERENCIA⭐ 
 Perfume de equivalencia de mujer.
 Notas de Salida: Cereza Negra y Almendra Amarga .
 Notas de Corazón: Rosa y Nardos.
 Notas de Fondo: Vainilla y Cacao.

Opciones disponibles: 100ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","14.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-202","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_f3fea3af-f925-46d3-82c2-64d710b35c36.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-291","Perfume Mujer 291","⭐ NUEVA REFERENCIA⭐ 
 Perfume de equivalencia de mujer.
 Notas de Salida: Sésamo, Jenjibre, Pimienta Blanca y Pimienta Negra.
 Notas de Cabeza: Flor de Azahar del Naranjo y esencia de Neroli.
 Notas de Fondo: Chantilly Cream, Vainilla y Sándalo.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-291","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_f3fea3af-f925-46d3-82c2-64d710b35c36.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-189","Perfume Mujer 189","⭐ NUEVA REFERENCIA⭐ 
 Perfume de equivalencia de mujer.
 Notas de Salida: Almendra.
 Notas de Corazón: Jazmín Sambac y Nardos.
 Notas de Fondo: Cacao y Haba Tonka.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-189","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_f3fea3af-f925-46d3-82c2-64d710b35c36.jpg","Laboncler","Perfumes · Mujer"
"perfume-unisex-712","Perfume Unisex 709","⭐ NUEVA REFERENCIA⭐ 
 Perfume UNISEX de equivalencia.
 Notas de Salida: Hojas de tabaco y notas especiadas.
 Notas de Corazón: Vainilla, Cacao, Haba Tonka y Flor de Tabaco.
 Notas de Fondo: Frutos Secos y Notas Amaderadas.

Opciones disponibles: 100ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","14.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-unisex-709","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_efcce378-2620-4cf9-833c-6347a93fe037.jpg","Laboncler","Perfumes · Hombre"
"perfume-unisex-912","Perfume Unisex 912","⭐ NUEVA REFERENCIA⭐ 
 Perfume UNISEX de equivalencia.
 Notas de Salida: Aceite de Salvia Sclarea vibrante y Lavanda Fresca.
 Notas de Corazón: Almendra Amarga, Vainilla, Acorde de Cuero y Raíz de Lirio.
 Notas de Fondo: Haba Tonka, Cachemira, Maderas Blancas y Ámbar

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-unisex-912","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_efcce378-2620-4cf9-833c-6347a93fe037.jpg","Laboncler","Perfumes · Hombre"
